-0.012714718054619212, 0.8549021853690704
3.970834392893172, 0.901823041784354
4.997163639818584, 3.9900388557582005
6.997635900774899, 2.9078026757667885
7.989174325770637, 9.902844682854024
8.998108161731214, 14.75276760499139
9.989646586726952, 9.89830703220808
10.963789600757853, 17.976313323688373
11.990118847683267, 24.966005063609984
13.01644809460868, 23.893682805158804
13.990591108639581, 32.91467530981639
14.98212953363532, 45.83705922830367
16.008458780560733, 46.91495278561388
16.982601794591634, 45.832521577657744
17.974140219587373, 49.86907387197451
19.000469466512786, 61.853483795977965
20.026798713438197, 32.88016836192425
21.000941727469097, 40.95373358803637
21.992480152464836, 80.96809660755574
23.01880939939025, 70.8493241941181
23.99295241342115, 91.99997648562238
24.98449083841689, 82.96346828048081
26.010820085342303, 87.94325226317314
27.01975392130288, 83.90734356113995
27.976501524368942, 49.82047940409703
29.002830771294356, 67.99647462890736
30.011764607254932, 50.883108772701334
31.00330303225067, 56.81081473630222
31.99484145724641, 54.78531280305076
33.003775293206985, 56.79591459979717
33.99531371820272, 34.83817111658418
34.98685214319846, 33.88518646974862
35.99578597915904, 42.900828707240564
37.02211522608445, 40.88552023561208
38.01365365108019, 24.840315112571858
39.00519207607593, 31.71544835471819
40.014125912036505, 28.881588012339577
41.00566433703224, 24.825779028267632
41.99720276202798, 22.6751870871457
43.00613659798856, 22.670285384298936
44.03246584491397, 34.779045138611494
45.02400426990971, 25.758865250473605
45.99814728394061, 27.774817314385672
47.024476530866025, 21.567883312754887
47.998619544896926, 18.864463245412367
48.990157969892664, 24.791221781734706
50.01648721681808, 6.595098890852796
