-0.11177944862155265, 0.4927968206656743
1.9268170426065172, 1.0205663189269671
3.923809523809526, 1.0205663189269671
4.943107769423561, 4.055240933929454
6.898496240601505, 3.119649550648049
7.93859649122807, 9.986650408707035
8.916290726817044, 15.000175052634063
9.893984962406014, 9.992647789369101
10.913283208020049, 16.985593641331334
11.932581453634084, 26.077622725014663
12.910275689223058, 23.97853949329358
13.887969924812031, 33.07056857697691
15.021679197994986, 46.01291604570292
16.14578754578754, 46.64725438495928
17.029072681704257, 45.880973671137596
17.94436090225564, 51.15238568353321
18.92205513784461, 63.02148760330578
19.89974937343358, 33.069997397866246
20.877443609022556, 39.94356681569795
21.93834586466165, 82.03318430203674
22.916040100250626, 76.09577744659711
23.893734335839596, 91.13720814704419
24.954636591478696, 83.08272591789728
25.960066833751036, 85.82652757078986
26.93082706766917, 84.14426229508194
27.86691729323308, 50.09113489590388
28.92781954887218, 70.95002483854941
29.90551378446115, 52.08226527570788
30.88320802005012, 58.01967213114753
31.94411027568922, 53.1378042722305
32.92180451127819, 56.04053651266764
33.89949874686716, 37.16677956916406
34.9187969924812, 32.02128771679732
35.9172932330827, 44.159439831570964
36.89498746867167, 40.9931084315585
37.87268170426064, 23.97853949329358
38.93358395989974, 32.01502958045431
39.91127819548871, 28.06875310481867
40.88897243107769, 26.077622725014663
41.90827067669172, 22.92300049677098
42.92756892230576, 26.077622725014663
43.90526315789473, 35.061698956780916
44.8829573934837, 26.077622725014663
45.923057644110266, 29.118294720679216
46.9735588972431, 21.77949991720483
47.94085213032581, 21.200805291918314
48.93934837092731, 30.97148534525583
49.91704260651628, 28.06875310481867
50.89473684210525, 33.076280368083644
51.87243107769423, 22.92300049677098
52.93333333333332, 26.089617486338796
53.91102756892229, 18.035135257191882
54.867919799498736, 25.02808110915413
55.92882205513784, 21.867461500248382
56.90651629072681, 19.084676873052416
57.957017543859635, 11.048186785891701
58.92431077694235, 11.048186785891701
59.922807017543846, 8.013512170889214
60.900501253132816, 1.0145689382649152
